,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,status,model,subsample,preprocessor,postprocessor,seed,latent_dim,lr,dataset
306,0.7903664299945645,0.9926448084691936,0.7432808155699723,0.7467411545623837,0.7398523985239852,21.270606756210327,Completed,DAE,50000,minmax,none,,0.2,0.02,covertype
307,0.7935922547045151,0.9894249606695995,0.76130389064143,0.8850855745721271,0.6678966789667896,21.433002710342407,Completed,DAE,50000,minmax,none,,0.2,0.02,covertype
308,0.7092146640653472,0.9861875423315679,0.707202993451824,0.7172675521821632,0.6974169741697417,21.381871938705444,Completed,DAE,50000,minmax,none,,0.2,0.02,covertype
309,0.7228800023665567,0.9926510756676171,0.6965452847805789,0.7051039697542533,0.6881918819188192,21.455512046813965,Completed,DAE,50000,minmax,none,,0.2,0.02,covertype
310,0.7785602693075019,0.992241021827906,0.739172281039461,0.772635814889336,0.7084870848708487,21.380194187164307,Completed,DAE,50000,minmax,none,,0.30000000000000004,0.02,covertype
311,0.7194533407018486,0.9897042613517243,0.7087576374745417,0.7909090909090909,0.6420664206642066,21.386141538619995,Completed,DAE,50000,minmax,none,,0.30000000000000004,0.02,covertype
312,0.7364066087756966,0.9923310755004918,0.6583732057416267,0.68389662027833,0.6346863468634686,21.461668014526367,Completed,DAE,50000,minmax,none,,0.30000000000000004,0.02,covertype
313,0.7780498854968517,0.9886603624619287,0.7247191011235956,0.7357414448669202,0.7140221402214022,21.153709173202515,Completed,DAE,50000,minmax,none,,0.30000000000000004,0.02,covertype
314,0.7614726487464069,0.9942958422062688,0.7207207207207207,0.787746170678337,0.6642066420664207,21.48134422302246,Completed,DAE,50000,minmax,none,,0.30000000000000004,0.02,covertype
315,0.8858377032881413,0.9969032205789727,0.84765625,0.9004149377593361,0.8007380073800738,21.165731191635132,Completed,DAE,50000,minmax,none,,0.4,0.02,covertype
316,0.6825122801106671,0.9918357429965176,0.728440366972477,0.7244525547445255,0.7324723247232472,21.278523445129395,Completed,DAE,50000,minmax,none,,0.4,0.02,covertype
317,0.798371550288921,0.9951231870076798,0.7366296670030272,0.8129175946547884,0.6734317343173432,21.293846368789673,Completed,DAE,50000,minmax,none,,0.4,0.02,covertype
318,0.8117150827416885,0.995195222484798,0.7557788944723618,0.8300220750551877,0.6937269372693727,21.21241807937622,Completed,DAE,50000,minmax,none,,0.4,0.02,covertype
319,0.8461998530893037,0.9963741645787196,0.7830374753451677,0.8411016949152542,0.7324723247232472,21.20205545425415,Completed,DAE,50000,minmax,none,,0.4,0.02,covertype
320,0.7037809656028406,0.989700008609937,0.6361085126286249,0.6451612903225806,0.6273062730627307,21.51050090789795,Completed,DAE,50000,minmax,none,,0.5,0.02,covertype
321,0.7682829862941326,0.9926101523541015,0.7160975609756098,0.7598343685300207,0.6771217712177122,21.260409355163574,Completed,DAE,50000,minmax,none,,0.5,0.02,covertype
322,0.875021229455354,0.9959093846670602,0.8544243577545195,0.8821218074656189,0.8284132841328413,21.326021671295166,Completed,DAE,50000,minmax,none,,0.5,0.02,covertype
323,0.8681642256920492,0.9975529201488788,0.8125560538116593,0.7905759162303665,0.8357933579335793,21.356313943862915,Completed,DAE,50000,minmax,none,,0.5,0.02,covertype
324,0.6384847124976407,0.9913270926958936,0.5901639344262295,0.5542949756888168,0.6309963099630996,21.485098600387573,Completed,DAE,50000,minmax,none,,0.5,0.02,covertype
325,0.7466717069340894,0.9938781035875385,0.6849894291754757,0.801980198019802,0.5977859778597786,21.444679975509644,Completed,DAE,50000,minmax,none,,0.6,0.02,covertype
326,0.7515349305109386,0.9941670662005662,0.7113857016769638,0.6818950930626058,0.7435424354243543,21.447754859924316,Completed,DAE,50000,minmax,none,,0.6,0.02,covertype
327,0.9188879127602756,0.9982323516065442,0.8631578947368422,0.8966202783300199,0.8321033210332104,21.601831197738647,Completed,DAE,50000,minmax,none,,0.6,0.02,covertype
328,0.7773541775488033,0.9931595767492309,0.7223942208462334,0.819672131147541,0.6457564575645757,21.246422290802002,Completed,DAE,50000,minmax,none,,0.6,0.02,covertype
329,0.849170311774319,0.9961361602576356,0.7850834151128557,0.8385744234800838,0.7380073800738007,21.282215356826782,Completed,DAE,50000,minmax,none,,0.6,0.02,covertype
330,0.8475641300348083,0.9966449597772696,0.8048780487804877,0.8187022900763359,0.7915129151291513,21.31149196624756,Completed,DAE,50000,minmax,none,,0.7000000000000001,0.02,covertype
331,0.8200186430131879,0.9967285224229169,0.7955801104972375,0.7941176470588235,0.7970479704797048,21.42393398284912,Completed,DAE,50000,minmax,none,,0.7000000000000001,0.02,covertype
332,0.8070211998528791,0.9970394575351795,0.7642276422764228,0.7486725663716814,0.7804428044280443,21.370195150375366,Completed,DAE,50000,minmax,none,,0.7000000000000001,0.02,covertype
333,0.8643445669965536,0.9972766038469556,0.8008130081300814,0.8914027149321267,0.7269372693726938,21.28483748435974,Completed,DAE,50000,minmax,none,,0.7000000000000001,0.02,covertype
334,0.7450693517292969,0.9945523123798508,0.7072945521698984,0.7079482439926063,0.7066420664206642,21.35128951072693,Completed,DAE,50000,minmax,none,,0.7000000000000001,0.02,covertype
335,0.7804979631728791,0.9952096594240235,0.7330827067669173,0.7471264367816092,0.7195571955719557,19.810373067855835,Completed,DAE,50000,minmax,none,,0.8,0.02,covertype
336,0.8173591668930981,0.9964127003880738,0.7672583826429981,0.8241525423728814,0.7177121771217713,19.744890928268433,Completed,DAE,50000,minmax,none,,0.8,0.02,covertype
337,0.8513490607187137,0.9971631600945392,0.8073059360730593,0.7992766726943942,0.8154981549815498,19.650781869888306,Completed,DAE,50000,minmax,none,,0.8,0.02,covertype
338,0.8235618678259902,0.9931963592352167,0.7595419847328245,0.7865612648221344,0.7343173431734318,19.73024845123291,Completed,DAE,50000,minmax,none,,0.8,0.02,covertype
339,0.9093725777471642,0.9985760029867677,0.8353982300884956,0.8027210884353742,0.8708487084870848,19.79503059387207,Completed,DAE,50000,minmax,none,,0.8,0.02,covertype
340,0.85333513632021,0.9976805024025007,0.8033550792171482,0.8116760828625236,0.7952029520295203,19.779346704483032,Completed,DAE,50000,minmax,none,,0.9,0.02,covertype
341,0.8890621221891295,0.9977215003255214,0.8214936247723132,0.8111510791366906,0.8321033210332104,19.630030870437622,Completed,DAE,50000,minmax,none,,0.9,0.02,covertype
342,0.9181185469182651,0.999062830007167,0.8745318352059925,0.8878326996197718,0.8616236162361623,19.611533880233765,Completed,DAE,50000,minmax,none,,0.9,0.02,covertype
343,0.8449157776464425,0.9965516232864621,0.7754698318496538,0.835820895522388,0.7232472324723247,19.627274751663208,Completed,DAE,50000,minmax,none,,0.9,0.02,covertype
344,0.8111352942658594,0.9976547621232612,0.8003679852805887,0.7981651376146789,0.8025830258302583,19.847813606262207,Completed,DAE,50000,minmax,none,,0.9,0.02,covertype
345,0.8418113343623804,0.9977765621402422,0.7797902764537655,0.8067061143984221,0.7546125461254612,19.574979782104492,Completed,DAE,50000,minmax,none,,1.0,0.02,covertype
346,0.8285505997294382,0.9978021532004716,0.797843665768194,0.7775831873905429,0.8191881918819188,19.612178802490234,Completed,DAE,50000,minmax,none,,1.0,0.02,covertype
347,0.7452106338375246,0.9967207630343925,0.6890343698854338,0.6191176470588236,0.7767527675276753,20.106587886810303,Completed,DAE,50000,minmax,none,,1.0,0.02,covertype
348,0.9175603156849954,0.9988204237252855,0.8599999999999999,0.8476702508960573,0.8726937269372693,20.034770965576172,Completed,DAE,50000,minmax,none,,1.0,0.02,covertype
349,0.7987835651816723,0.9955321217048153,0.7509433962264151,0.7683397683397684,0.7343173431734318,21.07477331161499,Completed,DAE,50000,minmax,none,,1.0,0.02,covertype
350,0.8316039023149874,0.9964920102919335,0.7876520112254443,0.7988614800759013,0.7767527675276753,21.192590713500977,Completed,DAE,50000,minmax,none,,1.1,0.02,covertype
351,0.9454013088359078,0.9991672833142258,0.8907882241215574,0.9178082191780822,0.8653136531365314,20.603495359420776,Completed,DAE,50000,minmax,none,,1.1,0.02,covertype
352,0.8283351234078294,0.9980588472025688,0.7821522309711287,0.7437603993344426,0.8247232472324724,20.671762466430664,Completed,DAE,50000,minmax,none,,1.1,0.02,covertype
353,0.8465417459142913,0.9970925048932644,0.7894736842105263,0.8367768595041323,0.7472324723247232,21.18577790260315,Completed,DAE,50000,minmax,none,,1.1,0.02,covertype
354,0.881623960437994,0.9976061540307263,0.8171206225680934,0.8641975308641975,0.7749077490774908,20.77875065803528,Completed,DAE,50000,minmax,none,,1.1,0.02,covertype
355,0.8360943934105673,0.997467380351348,0.7891283973758201,0.8019047619047619,0.7767527675276753,20.940759897232056,Completed,DAE,50000,minmax,none,,1.2000000000000002,0.02,covertype
356,0.6345162089502129,0.9910930053738242,0.6862745098039215,0.7322175732217573,0.6457564575645757,22.38291025161743,Completed,DAE,50000,minmax,none,,1.2000000000000002,0.02,covertype
357,0.8450979358894554,0.9976085415348875,0.7932330827067668,0.8084291187739464,0.7785977859778598,21.211766242980957,Completed,DAE,50000,minmax,none,,1.2000000000000002,0.02,covertype
358,0.751983942805107,0.9952573348977455,0.7087033747779751,0.6832191780821918,0.7361623616236163,20.6340754032135,Completed,DAE,50000,minmax,none,,1.2000000000000002,0.02,covertype
359,0.8791510012081425,0.9984744967551581,0.8167141500474834,0.8414872798434442,0.7933579335793358,21.354177713394165,Completed,DAE,50000,minmax,none,,1.2000000000000002,0.02,covertype
360,0.8903991115341571,0.9983896657479252,0.8251748251748251,0.7840531561461794,0.8708487084870848,21.057133197784424,Completed,DAE,50000,minmax,none,,1.3000000000000003,0.02,covertype
361,0.8613556659039694,0.9982050818324512,0.8273444347063978,0.7879799666110183,0.8708487084870848,20.958709239959717,Completed,DAE,50000,minmax,none,,1.3000000000000003,0.02,covertype
362,0.9228863948888726,0.9991076703196973,0.8596961572832886,0.8336221837088388,0.8874538745387454,21.462658882141113,Completed,DAE,50000,minmax,none,,1.3000000000000003,0.02,covertype
